,pr_from_layer4.2.conv3_to_layer4.2.conv3,layer_names,pr_from_layer4.2.conv2_to_layer4.2.conv3,pr_from_layer4.2.conv1_to_layer4.2.conv3,pr_from_layer4.1.conv3_to_layer4.2.conv3,pr_from_layer4.1.conv2_to_layer4.2.conv3,pr_from_layer4.1.conv1_to_layer4.2.conv3,pr_from_layer4.0.shortcut.0_to_layer4.2.conv3,pr_from_layer4.0.conv3_to_layer4.2.conv3,pr_from_layer4.0.conv2_to_layer4.2.conv3,pr_from_layer4.0.conv1_to_layer4.2.conv3,pr_from_layer3.5.conv3_to_layer4.2.conv3,pr_from_layer3.5.conv2_to_layer4.2.conv3,pr_from_layer3.5.conv1_to_layer4.2.conv3,pr_from_layer3.4.conv3_to_layer4.2.conv3,pr_from_layer3.4.conv2_to_layer4.2.conv3,pr_from_layer3.4.conv1_to_layer4.2.conv3,pr_from_layer3.3.conv3_to_layer4.2.conv3,pr_from_layer3.3.conv2_to_layer4.2.conv3,pr_from_layer3.3.conv1_to_layer4.2.conv3,pr_from_layer3.2.conv3_to_layer4.2.conv3,pr_from_layer3.2.conv2_to_layer4.2.conv3,pr_from_layer3.2.conv1_to_layer4.2.conv3,pr_from_layer3.1.conv3_to_layer4.2.conv3,pr_from_layer3.1.conv2_to_layer4.2.conv3,pr_from_layer3.1.conv1_to_layer4.2.conv3,pr_from_layer3.0.shortcut.0_to_layer4.2.conv3,pr_from_layer3.0.conv3_to_layer4.2.conv3,pr_from_layer3.0.conv2_to_layer4.2.conv3,pr_from_layer3.0.conv1_to_layer4.2.conv3,pr_from_layer2.3.conv3_to_layer4.2.conv3,pr_from_layer2.3.conv2_to_layer4.2.conv3,pr_from_layer2.3.conv1_to_layer4.2.conv3
35,0.0,layer3.3.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7881978,0.8012746,0.8097992,0.8317769,0.8431515,0.85647416,0.88527423,0.89430743,0.9146186,0.92494035,0.9451192,0.9496663,0.9517517,0.9562683,0.95822483
36,0.0,layer3.3.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8552742,0.85979843,0.86538315,0.86909103,0.8793869,0.8848152,0.891346,0.90605164,0.9109421,0.92281723,0.92934036,0.9429321,0.94626236,0.9478836,0.9513397,0.9529228
37,0.0,layer3.4.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40821457,0.41034317,0.42298508,0.4394722,0.45045853,0.48150253,0.49890518,0.5204544,0.5725212,0.5899315,0.63384247,0.6593857,0.7159958,0.73007584,0.7372856,0.7527313,0.75967026
38,0.0,layer3.4.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6642354,0.68908185,0.69125706,0.7032979,0.7187568,0.7289666,0.7558034,0.77022976,0.78698564,0.82522076,0.8372786,0.86535305,0.88023716,0.9094628,0.91655135,0.9198337,0.9267629,0.9298706
39,0.0,layer3.4.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81093216,0.82190704,0.83181,0.83259964,0.83719254,0.84324265,0.84739685,0.8582268,0.86419296,0.87150955,0.8883438,0.89393616,0.9068756,0.91448975,0.9305115,0.9344139,0.9363556,0.9404373,0.94218826
40,0.0,layer3.5.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458313,0.46339035,0.49286652,0.51848984,0.5208168,0.5337105,0.5504341,0.5618973,0.59264374,0.6098175,0.6306877,0.6791115,0.6948776,0.73309326,0.7552414,0.80096054,0.8124008,0.81793976,0.8296013,0.83499146
41,0.0,layer3.5.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83502877,0.8484565,0.85102504,0.86583287,0.8779653,0.87906903,0.8847656,0.89182025,0.896581,0.9089152,0.9151306,0.9226464,0.938697,0.9434001,0.95451695,0.96018475,0.9707387,0.9733412,0.97447884,0.9769185,0.9779307
42,0.0,layer3.5.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93860245,0.9395828,0.942749,0.9433365,0.9468498,0.9499512,0.95017624,0.95173645,0.9536896,0.95495605,0.95817566,0.9599762,0.9622383,0.9672203,0.96884155,0.97257996,0.9746971,0.9788475,0.9799309,0.98049164,0.9817581,0.9822655
43,0.0,layer4.0.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345127,0.33257675,0.34012222,0.3627758,0.36722183,0.3950615,0.41990852,0.422163,0.43509483,0.45195007,0.46309662,0.49446106,0.51229477,0.5338688,0.58652496,0.60393524,0.6475773,0.67268944,0.7274132,0.74167824,0.7482853,0.76309586,0.7698517
44,0.0,layer4.0.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7015156,0.75972366,0.75789005,0.7647455,0.7838707,0.78754,0.80873615,0.82596374,0.8274434,0.8355514,0.84589344,0.8525908,0.86966664,0.8785498,0.8888444,0.9112091,0.9180641,0.93344796,0.9414351,0.956718,0.96026695,0.9618687,0.96529603,0.9668304
45,0.0,layer4.0.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.6929712,0.8014889,0.839797,0.83862305,0.84308624,0.85542583,0.8578081,0.8715687,0.8827419,0.88369083,0.88901234,0.8954687,0.8997698,0.9105377,0.916234,0.92295074,0.93717384,0.9415302,0.9513149,0.9563618,0.96622753,0.9686003,0.969717,0.9718542,0.97282124
46,0.0,layer4.0.shortcut.0,0.0,0.0,0.0,0.0,0.0,0.5354347,0.62216616,0.770082,0.82092524,0.8193884,0.8250847,0.841043,0.84400797,0.8611274,0.87476826,0.8759351,0.88223076,0.88994217,0.8948641,0.9073019,0.9136758,0.92082644,0.93573856,0.9401388,0.9498663,0.95488787,0.96445274,0.96667814,0.9677129,0.9699607,0.97093105
47,0.0,layer4.1.conv1,0.0,0.0,0.0,0.0,0.62269306,0.95418644,0.9678507,0.98379993,0.98812103,0.98799706,0.98847103,0.9897194,0.9899349,0.991272,0.9922924,0.9923754,0.9928274,0.99341774,0.99377155,0.99468803,0.99513435,0.9956541,0.99663925,0.99690723,0.9975643,0.9979019,0.99847984,0.99859905,0.9986582,0.998786,0.9988518
48,0.0,layer4.1.conv2,0.0,0.0,0.0,0.9189381,0.9351027,0.9811028,0.9858229,0.9926393,0.99457335,0.99452806,0.9947289,0.9953202,0.9954342,0.99605817,0.99655193,0.9965943,0.9967999,0.99706817,0.9972199,0.9976319,0.9978256,0.9980447,0.99852246,0.99865806,0.998959,0.99911416,0.9993642,0.9994312,0.99945575,0.9995045,0.99952275
49,0.0,layer4.1.conv3,0.0,0.0,0.97049046,0.968956,0.97699356,0.99150944,0.9926863,0.9945545,0.9953165,0.9952946,0.9953747,0.99561787,0.99565315,0.99592113,0.99613094,0.99614716,0.9962511,0.99639606,0.9964981,0.9967356,0.9968643,0.99703026,0.99739075,0.997509,0.9977846,0.997941,0.9982796,0.9983444,0.99839115,0.99847984,0.9985161
50,0.0,layer4.2.conv1,0.0,0.60900307,0.54189205,0.5029602,0.72523975,0.98439884,0.9904051,0.9963341,0.9976969,0.99766064,0.99779797,0.9981413,0.99819374,0.998579,0.99885845,0.99887466,0.9989891,0.9991188,0.99920464,0.9994097,0.999506,0.9996176,0.9997997,0.9998522,0.9999237,0.9999485,0.99998283,0.9999857,0.9999876,0.9999914,0.9999933
51,0.0,layer4.2.conv2,0.8761313,0.98580295,0.98444533,0.98359,0.98787093,0.9964985,0.9973971,0.9987462,0.999168,0.99915695,0.9992015,0.99932355,0.999346,0.9994676,0.9995605,0.99956894,0.99961346,0.99966514,0.99969906,0.99976134,0.9997974,0.99983215,0.99990207,0.9999199,0.99995464,0.9999665,0.9999869,0.99998856,0.9999902,0.9999932,0.99999404
52,0.8999996,layer4.2.conv3,0.95370483,0.99794006,0.9976158,0.9973955,0.99838257,0.99943256,0.9995098,0.9996309,0.99966526,0.99966526,0.9996691,0.99969196,0.99969673,0.99971485,0.9997339,0.9997339,0.99973774,0.9997492,0.99975586,0.999773,0.99977875,0.9997854,0.99980736,0.99981976,0.9998312,0.99984074,0.9998522,0.99985695,0.99985886,0.9998598,0.9998617
53,0.0,linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
