Epsilon,Population,Type,Pruning Rate,sigma
0.0,10,Sto. mask original weights,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
3.9200000000000017,10,Det. mask sto. weights,0.5,0.005
5.930000000000007,10,Det. mask sto. weights,0.5,0.005
3.5400000000000063,10,Det. mask sto. weights,0.5,0.005
3.990000000000009,10,Det. mask sto. weights,0.5,0.005
3.6599999999999966,10,Det. mask sto. weights,0.5,0.005
3.9200000000000017,10,Det. mask sto. weights,0.5,0.005
4.829999999999998,10,Det. mask sto. weights,0.5,0.005
3.519999999999996,10,Det. mask sto. weights,0.5,0.005
5.030000000000001,10,Det. mask sto. weights,0.5,0.005
3.6300000000000097,10,Det. mask sto. weights,0.5,0.005
21.410000000000004,10,Stochastic GMP,0.8,0.005
20.35,10,Stochastic GMP,0.8,0.005
26.730000000000004,10,Stochastic GMP,0.8,0.005
23.260000000000005,10,Stochastic GMP,0.8,0.005
24.630000000000003,10,Stochastic GMP,0.8,0.005
21.14,10,Stochastic GMP,0.8,0.005
23.050000000000004,10,Stochastic GMP,0.8,0.005
18.900000000000006,10,Stochastic GMP,0.8,0.005
20.0,10,Stochastic GMP,0.8,0.005
24.240000000000002,10,Stochastic GMP,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
3.710000000000008,10,Det. mask sto. weights,0.8,0.005
3.969999999999999,10,Det. mask sto. weights,0.8,0.005
5.689999999999998,10,Det. mask sto. weights,0.8,0.005
4.590000000000003,10,Det. mask sto. weights,0.8,0.005
4.180000000000007,10,Det. mask sto. weights,0.8,0.005
4.040000000000006,10,Det. mask sto. weights,0.8,0.005
3.6099999999999994,10,Det. mask sto. weights,0.8,0.005
4.609999999999999,10,Det. mask sto. weights,0.8,0.005
3.519999999999996,10,Det. mask sto. weights,0.8,0.005
4.340000000000003,10,Det. mask sto. weights,0.8,0.005
57.230000000000004,10,Stochastic GMP,0.9,0.005
60.25,10,Stochastic GMP,0.9,0.005
59.540000000000006,10,Stochastic GMP,0.9,0.005
59.27,10,Stochastic GMP,0.9,0.005
63.52,10,Stochastic GMP,0.9,0.005
58.650000000000006,10,Stochastic GMP,0.9,0.005
61.24,10,Stochastic GMP,0.9,0.005
52.38,10,Stochastic GMP,0.9,0.005
54.89,10,Stochastic GMP,0.9,0.005
58.17,10,Stochastic GMP,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
4.730000000000004,10,Det. mask sto. weights,0.9,0.005
3.3800000000000097,10,Det. mask sto. weights,0.9,0.005
3.5700000000000074,10,Det. mask sto. weights,0.9,0.005
4.829999999999998,10,Det. mask sto. weights,0.9,0.005
3.5400000000000063,10,Det. mask sto. weights,0.9,0.005
4.280000000000001,10,Det. mask sto. weights,0.9,0.005
5.829999999999998,10,Det. mask sto. weights,0.9,0.005
3.519999999999996,10,Det. mask sto. weights,0.9,0.005
5.950000000000003,10,Det. mask sto. weights,0.9,0.005
4.950000000000003,10,Det. mask sto. weights,0.9,0.005
0.6099999999999994,50,Stochastic GMP,0.5,0.001
0.46999999999999886,50,Stochastic GMP,0.5,0.001
0.4099999999999966,50,Stochastic GMP,0.5,0.001
0.4399999999999977,50,Stochastic GMP,0.5,0.001
0.6000000000000085,50,Stochastic GMP,0.5,0.001
0.46999999999999886,50,Stochastic GMP,0.5,0.001
0.5499999999999972,50,Stochastic GMP,0.5,0.001
0.6300000000000097,50,Stochastic GMP,0.5,0.001
0.769999999999996,50,Stochastic GMP,0.5,0.001
0.37000000000000455,50,Stochastic GMP,0.5,0.001
0.8100000000000023,50,Stochastic GMP,0.5,0.001
0.710000000000008,50,Stochastic GMP,0.5,0.001
0.1700000000000017,50,Stochastic GMP,0.5,0.001
0.10000000000000853,50,Stochastic GMP,0.5,0.001
0.5700000000000074,50,Stochastic GMP,0.5,0.001
0.8299999999999983,50,Stochastic GMP,0.5,0.001
0.5400000000000063,50,Stochastic GMP,0.5,0.001
0.5100000000000051,50,Stochastic GMP,0.5,0.001
0.6000000000000085,50,Stochastic GMP,0.5,0.001
0.4399999999999977,50,Stochastic GMP,0.5,0.001
0.18000000000000682,50,Stochastic GMP,0.5,0.001
0.4000000000000057,50,Stochastic GMP,0.5,0.001
0.5499999999999972,50,Stochastic GMP,0.5,0.001
0.5,50,Stochastic GMP,0.5,0.001
0.6599999999999966,50,Stochastic GMP,0.5,0.001
0.6800000000000068,50,Stochastic GMP,0.5,0.001
0.8200000000000074,50,Stochastic GMP,0.5,0.001
0.519999999999996,50,Stochastic GMP,0.5,0.001
0.6099999999999994,50,Stochastic GMP,0.5,0.001
0.519999999999996,50,Stochastic GMP,0.5,0.001
0.37000000000000455,50,Stochastic GMP,0.5,0.001
0.5100000000000051,50,Stochastic GMP,0.5,0.001
0.3200000000000074,50,Stochastic GMP,0.5,0.001
0.4099999999999966,50,Stochastic GMP,0.5,0.001
0.6099999999999994,50,Stochastic GMP,0.5,0.001
0.35999999999999943,50,Stochastic GMP,0.5,0.001
0.3400000000000034,50,Stochastic GMP,0.5,0.001
0.3200000000000074,50,Stochastic GMP,0.5,0.001
0.7900000000000063,50,Stochastic GMP,0.5,0.001
0.46999999999999886,50,Stochastic GMP,0.5,0.001
0.45000000000000284,50,Stochastic GMP,0.5,0.001
0.3200000000000074,50,Stochastic GMP,0.5,0.001
0.6400000000000006,50,Stochastic GMP,0.5,0.001
0.25,50,Stochastic GMP,0.5,0.001
0.5900000000000034,50,Stochastic GMP,0.5,0.001
0.38000000000000966,50,Stochastic GMP,0.5,0.001
0.38000000000000966,50,Stochastic GMP,0.5,0.001
0.21000000000000796,50,Stochastic GMP,0.5,0.001
0.769999999999996,50,Stochastic GMP,0.5,0.001
0.5499999999999972,50,Stochastic GMP,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.04999999999999716,50,Det. mask sto. weights,0.5,0.001
0.29000000000000625,50,Det. mask sto. weights,0.5,0.001
-0.23999999999999488,50,Det. mask sto. weights,0.5,0.001
0.14000000000000057,50,Det. mask sto. weights,0.5,0.001
0.13000000000000966,50,Det. mask sto. weights,0.5,0.001
-0.04999999999999716,50,Det. mask sto. weights,0.5,0.001
0.0799999999999983,50,Det. mask sto. weights,0.5,0.001
0.38000000000000966,50,Det. mask sto. weights,0.5,0.001
0.15000000000000568,50,Det. mask sto. weights,0.5,0.001
0.060000000000002274,50,Det. mask sto. weights,0.5,0.001
0.28000000000000114,50,Det. mask sto. weights,0.5,0.001
0.09000000000000341,50,Det. mask sto. weights,0.5,0.001
0.0799999999999983,50,Det. mask sto. weights,0.5,0.001
0.060000000000002274,50,Det. mask sto. weights,0.5,0.001
0.38000000000000966,50,Det. mask sto. weights,0.5,0.001
-0.06999999999999318,50,Det. mask sto. weights,0.5,0.001
0.2400000000000091,50,Det. mask sto. weights,0.5,0.001
-0.14000000000000057,50,Det. mask sto. weights,0.5,0.001
-0.03999999999999204,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.06999999999999318,50,Det. mask sto. weights,0.5,0.001
0.2400000000000091,50,Det. mask sto. weights,0.5,0.001
-0.10999999999999943,50,Det. mask sto. weights,0.5,0.001
0.269999999999996,50,Det. mask sto. weights,0.5,0.001
0.20000000000000284,50,Det. mask sto. weights,0.5,0.001
0.15000000000000568,50,Det. mask sto. weights,0.5,0.001
0.10999999999999943,50,Det. mask sto. weights,0.5,0.001
0.14000000000000057,50,Det. mask sto. weights,0.5,0.001
0.1599999999999966,50,Det. mask sto. weights,0.5,0.001
-0.28999999999999204,50,Det. mask sto. weights,0.5,0.001
0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.10000000000000853,50,Det. mask sto. weights,0.5,0.001
0.20000000000000284,50,Det. mask sto. weights,0.5,0.001
0.14000000000000057,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.18000000000000682,50,Det. mask sto. weights,0.5,0.001
0.04999999999999716,50,Det. mask sto. weights,0.5,0.001
0.23000000000000398,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.14000000000000057,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.21999999999999886,50,Det. mask sto. weights,0.5,0.001
-0.1700000000000017,50,Det. mask sto. weights,0.5,0.001
0.3500000000000085,50,Det. mask sto. weights,0.5,0.001
0.0799999999999983,50,Det. mask sto. weights,0.5,0.001
0.04000000000000625,50,Det. mask sto. weights,0.5,0.001
-0.09000000000000341,50,Det. mask sto. weights,0.5,0.001
0.25,50,Det. mask sto. weights,0.5,0.001
-0.009999999999990905,50,Det. mask sto. weights,0.5,0.001
9.700000000000003,50,Stochastic GMP,0.8,0.001
10.650000000000006,50,Stochastic GMP,0.8,0.001
9.409999999999997,50,Stochastic GMP,0.8,0.001
10.280000000000001,50,Stochastic GMP,0.8,0.001
9.740000000000009,50,Stochastic GMP,0.8,0.001
10.75,50,Stochastic GMP,0.8,0.001
9.930000000000007,50,Stochastic GMP,0.8,0.001
9.219999999999999,50,Stochastic GMP,0.8,0.001
9.620000000000005,50,Stochastic GMP,0.8,0.001
10.930000000000007,50,Stochastic GMP,0.8,0.001
10.11,50,Stochastic GMP,0.8,0.001
9.939999999999998,50,Stochastic GMP,0.8,0.001
10.299999999999997,50,Stochastic GMP,0.8,0.001
9.75,50,Stochastic GMP,0.8,0.001
9.680000000000007,50,Stochastic GMP,0.8,0.001
9.310000000000002,50,Stochastic GMP,0.8,0.001
10.460000000000008,50,Stochastic GMP,0.8,0.001
10.439999999999998,50,Stochastic GMP,0.8,0.001
9.810000000000002,50,Stochastic GMP,0.8,0.001
9.570000000000007,50,Stochastic GMP,0.8,0.001
9.36,50,Stochastic GMP,0.8,0.001
10.030000000000001,50,Stochastic GMP,0.8,0.001
10.480000000000004,50,Stochastic GMP,0.8,0.001
9.939999999999998,50,Stochastic GMP,0.8,0.001
9.39,50,Stochastic GMP,0.8,0.001
10.189999999999998,50,Stochastic GMP,0.8,0.001
10.549999999999997,50,Stochastic GMP,0.8,0.001
9.790000000000006,50,Stochastic GMP,0.8,0.001
10.0,50,Stochastic GMP,0.8,0.001
10.290000000000006,50,Stochastic GMP,0.8,0.001
10.400000000000006,50,Stochastic GMP,0.8,0.001
10.620000000000005,50,Stochastic GMP,0.8,0.001
9.38000000000001,50,Stochastic GMP,0.8,0.001
10.189999999999998,50,Stochastic GMP,0.8,0.001
10.490000000000009,50,Stochastic GMP,0.8,0.001
10.010000000000005,50,Stochastic GMP,0.8,0.001
9.670000000000002,50,Stochastic GMP,0.8,0.001
9.900000000000006,50,Stochastic GMP,0.8,0.001
9.939999999999998,50,Stochastic GMP,0.8,0.001
9.740000000000009,50,Stochastic GMP,0.8,0.001
9.75,50,Stochastic GMP,0.8,0.001
9.730000000000004,50,Stochastic GMP,0.8,0.001
9.64,50,Stochastic GMP,0.8,0.001
10.530000000000001,50,Stochastic GMP,0.8,0.001
9.950000000000003,50,Stochastic GMP,0.8,0.001
10.39,50,Stochastic GMP,0.8,0.001
10.290000000000006,50,Stochastic GMP,0.8,0.001
9.659999999999997,50,Stochastic GMP,0.8,0.001
8.950000000000003,50,Stochastic GMP,0.8,0.001
9.490000000000009,50,Stochastic GMP,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.1599999999999966,50,Det. mask sto. weights,0.8,0.001
0.1700000000000017,50,Det. mask sto. weights,0.8,0.001
0.20000000000000284,50,Det. mask sto. weights,0.8,0.001
0.20000000000000284,50,Det. mask sto. weights,0.8,0.001
0.4900000000000091,50,Det. mask sto. weights,0.8,0.001
