Epsilon,Population,Type,Pruning Rate,sigma
74.17,10,Sto. mask original weights,0.8,0.003
74.21,10,Sto. mask original weights,0.8,0.003
74.09,10,Sto. mask original weights,0.8,0.003
75.56,10,Sto. mask original weights,0.8,0.003
74.28999999999999,10,Sto. mask original weights,0.8,0.003
25.61,10,Det. mask sto. weights,0.8,0.003
24.370000000000005,10,Det. mask sto. weights,0.8,0.003
26.209999999999994,10,Det. mask sto. weights,0.8,0.003
26.039999999999992,10,Det. mask sto. weights,0.8,0.003
24.260000000000005,10,Det. mask sto. weights,0.8,0.003
25.03,10,Det. mask sto. weights,0.8,0.003
24.25,10,Det. mask sto. weights,0.8,0.003
24.61,10,Det. mask sto. weights,0.8,0.003
25.450000000000003,10,Det. mask sto. weights,0.8,0.003
24.28,10,Det. mask sto. weights,0.8,0.003
80.82,10,Stochastic GMP,0.9,0.003
81.69,10,Stochastic GMP,0.9,0.003
84.52,10,Stochastic GMP,0.9,0.003
78.62,10,Stochastic GMP,0.9,0.003
79.5,10,Stochastic GMP,0.9,0.003
80.00999999999999,10,Stochastic GMP,0.9,0.003
81.03,10,Stochastic GMP,0.9,0.003
80.77,10,Stochastic GMP,0.9,0.003
82.2,10,Stochastic GMP,0.9,0.003
79.50999999999999,10,Stochastic GMP,0.9,0.003
81.50999999999999,10,Sto. mask original weights,0.9,0.003
81.92,10,Sto. mask original weights,0.9,0.003
82.69,10,Sto. mask original weights,0.9,0.003
80.25999999999999,10,Sto. mask original weights,0.9,0.003
81.50999999999999,10,Sto. mask original weights,0.9,0.003
80.8,10,Sto. mask original weights,0.9,0.003
81.24,10,Sto. mask original weights,0.9,0.003
82.18,10,Sto. mask original weights,0.9,0.003
82.03999999999999,10,Sto. mask original weights,0.9,0.003
81.12,10,Sto. mask original weights,0.9,0.003
74.66,10,Det. mask sto. weights,0.9,0.003
75.32,10,Det. mask sto. weights,0.9,0.003
75.59,10,Det. mask sto. weights,0.9,0.003
74.53,10,Det. mask sto. weights,0.9,0.003
74.9,10,Det. mask sto. weights,0.9,0.003
74.9,10,Det. mask sto. weights,0.9,0.003
75.83,10,Det. mask sto. weights,0.9,0.003
75.25,10,Det. mask sto. weights,0.9,0.003
75.59,10,Det. mask sto. weights,0.9,0.003
75.07,10,Det. mask sto. weights,0.9,0.003
0.04999999999999716,10,Stochastic GMP,0.5,0.005
0.010000000000005116,10,Stochastic GMP,0.5,0.005
0.1599999999999966,10,Stochastic GMP,0.5,0.005
0.0799999999999983,10,Stochastic GMP,0.5,0.005
0.01999999999999602,10,Stochastic GMP,0.5,0.005
0.01999999999999602,10,Stochastic GMP,0.5,0.005
-0.010000000000005116,10,Stochastic GMP,0.5,0.005
0.060000000000002274,10,Stochastic GMP,0.5,0.005
0.09000000000000341,10,Stochastic GMP,0.5,0.005
-0.07000000000000739,10,Stochastic GMP,0.5,0.005
32.61,10,Sto. mask original weights,0.5,0.005
34.349999999999994,10,Sto. mask original weights,0.5,0.005
33.480000000000004,10,Sto. mask original weights,0.5,0.005
34.69,10,Sto. mask original weights,0.5,0.005
32.56999999999999,10,Sto. mask original weights,0.5,0.005
33.120000000000005,10,Sto. mask original weights,0.5,0.005
33.92999999999999,10,Sto. mask original weights,0.5,0.005
35.629999999999995,10,Sto. mask original weights,0.5,0.005
31.0,10,Sto. mask original weights,0.5,0.005
30.480000000000004,10,Sto. mask original weights,0.5,0.005
0.04999999999999716,10,Det. mask sto. weights,0.5,0.005
0.04999999999999716,10,Det. mask sto. weights,0.5,0.005
0.06999999999999318,10,Det. mask sto. weights,0.5,0.005
0.0799999999999983,10,Det. mask sto. weights,0.5,0.005
-0.030000000000001137,10,Det. mask sto. weights,0.5,0.005
0.030000000000001137,10,Det. mask sto. weights,0.5,0.005
0.01999999999999602,10,Det. mask sto. weights,0.5,0.005
0.04999999999999716,10,Det. mask sto. weights,0.5,0.005
0.12000000000000455,10,Det. mask sto. weights,0.5,0.005
0.0,10,Det. mask sto. weights,0.5,0.005
39.94,10,Stochastic GMP,0.8,0.005
41.699999999999996,10,Stochastic GMP,0.8,0.005
52.1,10,Stochastic GMP,0.8,0.005
33.31,10,Stochastic GMP,0.8,0.005
35.879999999999995,10,Stochastic GMP,0.8,0.005
44.6,10,Stochastic GMP,0.8,0.005
36.629999999999995,10,Stochastic GMP,0.8,0.005
39.18,10,Stochastic GMP,0.8,0.005
40.65,10,Stochastic GMP,0.8,0.005
35.839999999999996,10,Stochastic GMP,0.8,0.005
88.1,10,Sto. mask original weights,0.8,0.005
87.67999999999999,10,Sto. mask original weights,0.8,0.005
88.07,10,Sto. mask original weights,0.8,0.005
86.78,10,Sto. mask original weights,0.8,0.005
87.03,10,Sto. mask original weights,0.8,0.005
84.08,10,Sto. mask original weights,0.8,0.005
88.00999999999999,10,Sto. mask original weights,0.8,0.005
87.91,10,Sto. mask original weights,0.8,0.005
87.09,10,Sto. mask original weights,0.8,0.005
85.62,10,Sto. mask original weights,0.8,0.005
28.519999999999996,10,Det. mask sto. weights,0.8,0.005
25.519999999999996,10,Det. mask sto. weights,0.8,0.005
26.819999999999993,10,Det. mask sto. weights,0.8,0.005
23.060000000000002,10,Det. mask sto. weights,0.8,0.005
23.439999999999998,10,Det. mask sto. weights,0.8,0.005
27.0,10,Det. mask sto. weights,0.8,0.005
24.959999999999994,10,Det. mask sto. weights,0.8,0.005
24.5,10,Det. mask sto. weights,0.8,0.005
25.36,10,Det. mask sto. weights,0.8,0.005
24.189999999999998,10,Det. mask sto. weights,0.8,0.005
88.58,10,Stochastic GMP,0.9,0.005
87.61,10,Stochastic GMP,0.9,0.005
88.9,10,Stochastic GMP,0.9,0.005
88.9,10,Stochastic GMP,0.9,0.005
87.64,10,Stochastic GMP,0.9,0.005
86.65,10,Stochastic GMP,0.9,0.005
87.64,10,Stochastic GMP,0.9,0.005
87.56,10,Stochastic GMP,0.9,0.005
89.08,10,Stochastic GMP,0.9,0.005
85.74,10,Stochastic GMP,0.9,0.005
83.7,10,Sto. mask original weights,0.9,0.005
88.82,10,Sto. mask original weights,0.9,0.005
81.97999999999999,10,Sto. mask original weights,0.9,0.005
81.75999999999999,10,Sto. mask original weights,0.9,0.005
87.08,10,Sto. mask original weights,0.9,0.005
85.28999999999999,10,Sto. mask original weights,0.9,0.005
86.65,10,Sto. mask original weights,0.9,0.005
85.05,10,Sto. mask original weights,0.9,0.005
82.75,10,Sto. mask original weights,0.9,0.005
88.74,10,Sto. mask original weights,0.9,0.005
75.25999999999999,10,Det. mask sto. weights,0.9,0.005
76.22999999999999,10,Det. mask sto. weights,0.9,0.005
77.12,10,Det. mask sto. weights,0.9,0.005
76.12,10,Det. mask sto. weights,0.9,0.005
76.3,10,Det. mask sto. weights,0.9,0.005
73.14,10,Det. mask sto. weights,0.9,0.005
75.47999999999999,10,Det. mask sto. weights,0.9,0.005
76.63,10,Det. mask sto. weights,0.9,0.005
76.32,10,Det. mask sto. weights,0.9,0.005
75.5,10,Det. mask sto. weights,0.9,0.005
0.01999999999999602,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.03999999999999204,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.030000000000001137,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
0.030000000000001137,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
-0.030000000000001137,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
0.03999999999999204,50,Stochastic GMP,0.5,0.001
0.01999999999999602,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
0.03999999999999204,50,Stochastic GMP,0.5,0.001
-0.030000000000001137,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.01999999999999602,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.03999999999999204,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
-0.030000000000001137,50,Stochastic GMP,0.5,0.001
-0.030000000000001137,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.030000000000001137,50,Stochastic GMP,0.5,0.001
0.04999999999999716,50,Sto. mask original weights,0.5,0.001
0.04999999999999716,50,Sto. mask original weights,0.5,0.001
0.030000000000001137,50,Sto. mask original weights,0.5,0.001
0.06999999999999318,50,Sto. mask original weights,0.5,0.001
0.03999999999999204,50,Sto. mask original weights,0.5,0.001
0.030000000000001137,50,Sto. mask original weights,0.5,0.001
0.030000000000001137,50,Sto. mask original weights,0.5,0.001
0.03999999999999204,50,Sto. mask original weights,0.5,0.001
0.03999999999999204,50,Sto. mask original weights,0.5,0.001
0.03999999999999204,50,Sto. mask original weights,0.5,0.001
0.04999999999999716,50,Sto. mask original weights,0.5,0.001
0.0799999999999983,50,Sto. mask original weights,0.5,0.001
0.06999999999999318,50,Sto. mask original weights,0.5,0.001
0.0799999999999983,50,Sto. mask original weights,0.5,0.001
0.04999999999999716,50,Sto. mask original weights,0.5,0.001
0.060000000000002274,50,Sto. mask original weights,0.5,0.001
0.09000000000000341,50,Sto. mask original weights,0.5,0.001
0.0799999999999983,50,Sto. mask original weights,0.5,0.001
0.06999999999999318,50,Sto. mask original weights,0.5,0.001
0.030000000000001137,50,Sto. mask original weights,0.5,0.001
0.03999999999999204,50,Sto. mask original weights,0.5,0.001
0.06999999999999318,50,Sto. mask original weights,0.5,0.001
0.09000000000000341,50,Sto. mask original weights,0.5,0.001
0.04999999999999716,50,Sto. mask original weights,0.5,0.001
0.060000000000002274,50,Sto. mask original weights,0.5,0.001
0.09000000000000341,50,Sto. mask original weights,0.5,0.001
0.060000000000002274,50,Sto. mask original weights,0.5,0.001
0.060000000000002274,50,Sto. mask original weights,0.5,0.001
0.04999999999999716,50,Sto. mask original weights,0.5,0.001
0.03999999999999204,50,Sto. mask original weights,0.5,0.001
0.04999999999999716,50,Sto. mask original weights,0.5,0.001
0.01999999999999602,50,Sto. mask original weights,0.5,0.001
0.04999999999999716,50,Sto. mask original weights,0.5,0.001
0.03999999999999204,50,Sto. mask original weights,0.5,0.001
0.0799999999999983,50,Sto. mask original weights,0.5,0.001
0.06999999999999318,50,Sto. mask original weights,0.5,0.001
0.060000000000002274,50,Sto. mask original weights,0.5,0.001
0.03999999999999204,50,Sto. mask original weights,0.5,0.001
0.06999999999999318,50,Sto. mask original weights,0.5,0.001
0.0799999999999983,50,Sto. mask original weights,0.5,0.001
0.06999999999999318,50,Sto. mask original weights,0.5,0.001
0.09000000000000341,50,Sto. mask original weights,0.5,0.001
0.0799999999999983,50,Sto. mask original weights,0.5,0.001
0.04999999999999716,50,Sto. mask original weights,0.5,0.001
0.060000000000002274,50,Sto. mask original weights,0.5,0.001
0.060000000000002274,50,Sto. mask original weights,0.5,0.001
0.06999999999999318,50,Sto. mask original weights,0.5,0.001
0.09000000000000341,50,Sto. mask original weights,0.5,0.001
0.010000000000005116,50,Sto. mask original weights,0.5,0.001
0.04999999999999716,50,Sto. mask original weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.030000000000001137,50,Det. mask sto. weights,0.5,0.001
0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.03999999999999204,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.030000000000001137,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.030000000000001137,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.030000000000001137,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.030000000000001137,50,Det. mask sto. weights,0.5,0.001
25.459999999999994,50,Stochastic GMP,0.8,0.001
25.239999999999995,50,Stochastic GMP,0.8,0.001
25.129999999999995,50,Stochastic GMP,0.8,0.001
24.760000000000005,50,Stochastic GMP,0.8,0.001
25.980000000000004,50,Stochastic GMP,0.8,0.001
24.78,50,Stochastic GMP,0.8,0.001
26.510000000000005,50,Stochastic GMP,0.8,0.001
25.72,50,Stochastic GMP,0.8,0.001
24.519999999999996,50,Stochastic GMP,0.8,0.001
25.739999999999995,50,Stochastic GMP,0.8,0.001
25.450000000000003,50,Stochastic GMP,0.8,0.001
25.86,50,Stochastic GMP,0.8,0.001
24.5,50,Stochastic GMP,0.8,0.001
25.989999999999995,50,Stochastic GMP,0.8,0.001
25.819999999999993,50,Stochastic GMP,0.8,0.001
26.129999999999995,50,Stochastic GMP,0.8,0.001
25.010000000000005,50,Stochastic GMP,0.8,0.001
25.510000000000005,50,Stochastic GMP,0.8,0.001
25.230000000000004,50,Stochastic GMP,0.8,0.001
25.179999999999993,50,Stochastic GMP,0.8,0.001
24.789999999999992,50,Stochastic GMP,0.8,0.001
25.629999999999995,50,Stochastic GMP,0.8,0.001
25.659999999999997,50,Stochastic GMP,0.8,0.001
25.14,50,Stochastic GMP,0.8,0.001
25.379999999999995,50,Stochastic GMP,0.8,0.001
24.730000000000004,50,Stochastic GMP,0.8,0.001
25.679999999999993,50,Stochastic GMP,0.8,0.001
25.379999999999995,50,Stochastic GMP,0.8,0.001
25.459999999999994,50,Stochastic GMP,0.8,0.001
25.679999999999993,50,Stochastic GMP,0.8,0.001
26.769999999999996,50,Stochastic GMP,0.8,0.001
26.379999999999995,50,Stochastic GMP,0.8,0.001
26.14,50,Stochastic GMP,0.8,0.001
25.33,50,Stochastic GMP,0.8,0.001
25.86,50,Stochastic GMP,0.8,0.001
25.760000000000005,50,Stochastic GMP,0.8,0.001
25.58,50,Stochastic GMP,0.8,0.001
26.0,50,Stochastic GMP,0.8,0.001
26.53,50,Stochastic GMP,0.8,0.001
25.260000000000005,50,Stochastic GMP,0.8,0.001
25.67,50,Stochastic GMP,0.8,0.001
25.200000000000003,50,Stochastic GMP,0.8,0.001
26.090000000000003,50,Stochastic GMP,0.8,0.001
25.260000000000005,50,Stochastic GMP,0.8,0.001
25.659999999999997,50,Stochastic GMP,0.8,0.001
25.310000000000002,50,Stochastic GMP,0.8,0.001
25.459999999999994,50,Stochastic GMP,0.8,0.001
25.11,50,Stochastic GMP,0.8,0.001
25.620000000000005,50,Stochastic GMP,0.8,0.001
24.510000000000005,50,Stochastic GMP,0.8,0.001
34.980000000000004,50,Sto. mask original weights,0.8,0.001
34.239999999999995,50,Sto. mask original weights,0.8,0.001
35.0,50,Sto. mask original weights,0.8,0.001
34.629999999999995,50,Sto. mask original weights,0.8,0.001
35.809999999999995,50,Sto. mask original weights,0.8,0.001
34.42,50,Sto. mask original weights,0.8,0.001
35.55,50,Sto. mask original weights,0.8,0.001
35.4,50,Sto. mask original weights,0.8,0.001
34.31,50,Sto. mask original weights,0.8,0.001
35.129999999999995,50,Sto. mask original weights,0.8,0.001
34.760000000000005,50,Sto. mask original weights,0.8,0.001
35.17,50,Sto. mask original weights,0.8,0.001
34.709999999999994,50,Sto. mask original weights,0.8,0.001
34.870000000000005,50,Sto. mask original weights,0.8,0.001
35.339999999999996,50,Sto. mask original weights,0.8,0.001
34.989999999999995,50,Sto. mask original weights,0.8,0.001
35.35,50,Sto. mask original weights,0.8,0.001
35.03,50,Sto. mask original weights,0.8,0.001
35.199999999999996,50,Sto. mask original weights,0.8,0.001
34.760000000000005,50,Sto. mask original weights,0.8,0.001
34.64,50,Sto. mask original weights,0.8,0.001
35.33,50,Sto. mask original weights,0.8,0.001
34.81,50,Sto. mask original weights,0.8,0.001
35.16,50,Sto. mask original weights,0.8,0.001
34.67,50,Sto. mask original weights,0.8,0.001
34.260000000000005,50,Sto. mask original weights,0.8,0.001
35.69,50,Sto. mask original weights,0.8,0.001
35.309999999999995,50,Sto. mask original weights,0.8,0.001
34.53,50,Sto. mask original weights,0.8,0.001
35.39,50,Sto. mask original weights,0.8,0.001
35.699999999999996,50,Sto. mask original weights,0.8,0.001
35.92,50,Sto. mask original weights,0.8,0.001
35.239999999999995,50,Sto. mask original weights,0.8,0.001
35.42,50,Sto. mask original weights,0.8,0.001
35.199999999999996,50,Sto. mask original weights,0.8,0.001
35.269999999999996,50,Sto. mask original weights,0.8,0.001
35.089999999999996,50,Sto. mask original weights,0.8,0.001
35.41,50,Sto. mask original weights,0.8,0.001
35.739999999999995,50,Sto. mask original weights,0.8,0.001
34.849999999999994,50,Sto. mask original weights,0.8,0.001
35.019999999999996,50,Sto. mask original weights,0.8,0.001
34.7,50,Sto. mask original weights,0.8,0.001
35.4,50,Sto. mask original weights,0.8,0.001
35.19,50,Sto. mask original weights,0.8,0.001
34.269999999999996,50,Sto. mask original weights,0.8,0.001
34.67,50,Sto. mask original weights,0.8,0.001
34.91,50,Sto. mask original weights,0.8,0.001
35.35,50,Sto. mask original weights,0.8,0.001
35.23,50,Sto. mask original weights,0.8,0.001
34.34,50,Sto. mask original weights,0.8,0.001
